image_path_resolved,sample_id,pork_cut,capture_source,label,method,mask_area_ratio,touches_border,number_of_components,center_overlap_ratio,segmentation_failed,mask_path,preview_black_path,preview_gray_path,preview_mean_path
E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_055821.jpg,pork_shoulder_sample_1,shoulder,researcher_home,fresh,hsv_lab_threshold,0.6981026785714286,True,2,1.0,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\006_pork_shoulder_sample_1_fresh_hsv_lab_threshold_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\006_pork_shoulder_sample_1_fresh_hsv_lab_threshold_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\006_pork_shoulder_sample_1_fresh_hsv_lab_threshold_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\006_pork_shoulder_sample_1_fresh_hsv_lab_threshold_mean.png
E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_055821.jpg,pork_shoulder_sample_1,shoulder,researcher_home,fresh,hsv_lab_rgb_threshold,0.6855867346938775,True,2,0.9980070153061225,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\006_pork_shoulder_sample_1_fresh_hsv_lab_rgb_threshold_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\006_pork_shoulder_sample_1_fresh_hsv_lab_rgb_threshold_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\006_pork_shoulder_sample_1_fresh_hsv_lab_rgb_threshold_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\006_pork_shoulder_sample_1_fresh_hsv_lab_rgb_threshold_mean.png
E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_055821.jpg,pork_shoulder_sample_1,shoulder,researcher_home,fresh,grabcut_center_rectangle,0.4942004145408163,False,1,0.9999202806122449,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\006_pork_shoulder_sample_1_fresh_grabcut_center_rectangle_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\006_pork_shoulder_sample_1_fresh_grabcut_center_rectangle_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\006_pork_shoulder_sample_1_fresh_grabcut_center_rectangle_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\006_pork_shoulder_sample_1_fresh_grabcut_center_rectangle_mean.png
E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_055821.jpg,pork_shoulder_sample_1,shoulder,researcher_home,fresh,threshold_plus_grabcut_refinement,0.6448700573979592,True,2,0.9936224489795918,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\006_pork_shoulder_sample_1_fresh_threshold_plus_grabcut_refinement_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\006_pork_shoulder_sample_1_fresh_threshold_plus_grabcut_refinement_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\006_pork_shoulder_sample_1_fresh_threshold_plus_grabcut_refinement_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\006_pork_shoulder_sample_1_fresh_threshold_plus_grabcut_refinement_mean.png
E:\Thesis Code\Pork Shoulder - sample 1\Not Fresh - 8 to 16 hours\20260424_120344.jpg,pork_shoulder_sample_1,shoulder,researcher_home,not fresh,hsv_lab_threshold,0.7455955038265306,True,1,1.0,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\007_pork_shoulder_sample_1_not_fresh_hsv_lab_threshold_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\007_pork_shoulder_sample_1_not_fresh_hsv_lab_threshold_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\007_pork_shoulder_sample_1_not_fresh_hsv_lab_threshold_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\007_pork_shoulder_sample_1_not_fresh_hsv_lab_threshold_mean.png
E:\Thesis Code\Pork Shoulder - sample 1\Not Fresh - 8 to 16 hours\20260424_120344.jpg,pork_shoulder_sample_1,shoulder,researcher_home,not fresh,hsv_lab_rgb_threshold,0.7455955038265306,True,1,1.0,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\007_pork_shoulder_sample_1_not_fresh_hsv_lab_rgb_threshold_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\007_pork_shoulder_sample_1_not_fresh_hsv_lab_rgb_threshold_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\007_pork_shoulder_sample_1_not_fresh_hsv_lab_rgb_threshold_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\007_pork_shoulder_sample_1_not_fresh_hsv_lab_rgb_threshold_mean.png
E:\Thesis Code\Pork Shoulder - sample 1\Not Fresh - 8 to 16 hours\20260424_120344.jpg,pork_shoulder_sample_1,shoulder,researcher_home,not fresh,grabcut_center_rectangle,0.5796795280612245,False,1,1.0,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\007_pork_shoulder_sample_1_not_fresh_grabcut_center_rectangle_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\007_pork_shoulder_sample_1_not_fresh_grabcut_center_rectangle_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\007_pork_shoulder_sample_1_not_fresh_grabcut_center_rectangle_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\007_pork_shoulder_sample_1_not_fresh_grabcut_center_rectangle_mean.png
E:\Thesis Code\Pork Shoulder - sample 1\Not Fresh - 8 to 16 hours\20260424_120344.jpg,pork_shoulder_sample_1,shoulder,researcher_home,not fresh,threshold_plus_grabcut_refinement,0.7115154655612245,True,1,1.0,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\007_pork_shoulder_sample_1_not_fresh_threshold_plus_grabcut_refinement_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\007_pork_shoulder_sample_1_not_fresh_threshold_plus_grabcut_refinement_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\007_pork_shoulder_sample_1_not_fresh_threshold_plus_grabcut_refinement_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\007_pork_shoulder_sample_1_not_fresh_threshold_plus_grabcut_refinement_mean.png
E:\Thesis Code\Pork Shoulder - sample 1\Spoiled - 16 to 48 hours\20260424_201159.jpg,pork_shoulder_sample_1,shoulder,researcher_home,spoiled,hsv_lab_threshold,0.6492346938775511,True,1,0.9914700255102041,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\008_pork_shoulder_sample_1_spoiled_hsv_lab_threshold_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\008_pork_shoulder_sample_1_spoiled_hsv_lab_threshold_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\008_pork_shoulder_sample_1_spoiled_hsv_lab_threshold_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\008_pork_shoulder_sample_1_spoiled_hsv_lab_threshold_mean.png
E:\Thesis Code\Pork Shoulder - sample 1\Spoiled - 16 to 48 hours\20260424_201159.jpg,pork_shoulder_sample_1,shoulder,researcher_home,spoiled,hsv_lab_rgb_threshold,0.5502630739795918,True,1,0.8681441326530612,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\008_pork_shoulder_sample_1_spoiled_hsv_lab_rgb_threshold_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\008_pork_shoulder_sample_1_spoiled_hsv_lab_rgb_threshold_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\008_pork_shoulder_sample_1_spoiled_hsv_lab_rgb_threshold_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\008_pork_shoulder_sample_1_spoiled_hsv_lab_rgb_threshold_mean.png
E:\Thesis Code\Pork Shoulder - sample 1\Spoiled - 16 to 48 hours\20260424_201159.jpg,pork_shoulder_sample_1,shoulder,researcher_home,spoiled,grabcut_center_rectangle,0.5365114795918368,False,1,0.9910714285714286,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\008_pork_shoulder_sample_1_spoiled_grabcut_center_rectangle_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\008_pork_shoulder_sample_1_spoiled_grabcut_center_rectangle_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\008_pork_shoulder_sample_1_spoiled_grabcut_center_rectangle_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\008_pork_shoulder_sample_1_spoiled_grabcut_center_rectangle_mean.png
E:\Thesis Code\Pork Shoulder - sample 1\Spoiled - 16 to 48 hours\20260424_201159.jpg,pork_shoulder_sample_1,shoulder,researcher_home,spoiled,threshold_plus_grabcut_refinement,0.5181162308673469,True,1,0.8652742346938775,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\008_pork_shoulder_sample_1_spoiled_threshold_plus_grabcut_refinement_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\008_pork_shoulder_sample_1_spoiled_threshold_plus_grabcut_refinement_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\008_pork_shoulder_sample_1_spoiled_threshold_plus_grabcut_refinement_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\008_pork_shoulder_sample_1_spoiled_threshold_plus_grabcut_refinement_mean.png
E:\Thesis Code\Pork Shoulder - sample 2\Fresh 0-6 hours\IMG20260423061937.jpg,pork_shoulder_sample_2,shoulder,partner_home,fresh,hsv_lab_threshold,0.2872289540816326,True,2,0.5019132653061225,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\009_pork_shoulder_sample_2_fresh_hsv_lab_threshold_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\009_pork_shoulder_sample_2_fresh_hsv_lab_threshold_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\009_pork_shoulder_sample_2_fresh_hsv_lab_threshold_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\009_pork_shoulder_sample_2_fresh_hsv_lab_threshold_mean.png
E:\Thesis Code\Pork Shoulder - sample 2\Fresh 0-6 hours\IMG20260423061937.jpg,pork_shoulder_sample_2,shoulder,partner_home,fresh,hsv_lab_rgb_threshold,0.2872289540816326,True,1,0.5019132653061225,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\009_pork_shoulder_sample_2_fresh_hsv_lab_rgb_threshold_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\009_pork_shoulder_sample_2_fresh_hsv_lab_rgb_threshold_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\009_pork_shoulder_sample_2_fresh_hsv_lab_rgb_threshold_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\009_pork_shoulder_sample_2_fresh_hsv_lab_rgb_threshold_mean.png
E:\Thesis Code\Pork Shoulder - sample 2\Fresh 0-6 hours\IMG20260423061937.jpg,pork_shoulder_sample_2,shoulder,partner_home,fresh,grabcut_center_rectangle,0.24539620535714285,False,1,0.533561862244898,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\009_pork_shoulder_sample_2_fresh_grabcut_center_rectangle_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\009_pork_shoulder_sample_2_fresh_grabcut_center_rectangle_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\009_pork_shoulder_sample_2_fresh_grabcut_center_rectangle_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\009_pork_shoulder_sample_2_fresh_grabcut_center_rectangle_mean.png
E:\Thesis Code\Pork Shoulder - sample 2\Fresh 0-6 hours\IMG20260423061937.jpg,pork_shoulder_sample_2,shoulder,partner_home,fresh,threshold_plus_grabcut_refinement,0.24790736607142858,True,1,0.4747289540816326,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\009_pork_shoulder_sample_2_fresh_threshold_plus_grabcut_refinement_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\009_pork_shoulder_sample_2_fresh_threshold_plus_grabcut_refinement_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\009_pork_shoulder_sample_2_fresh_threshold_plus_grabcut_refinement_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\009_pork_shoulder_sample_2_fresh_threshold_plus_grabcut_refinement_mean.png
E:\Thesis Code\Pork Shoulder - sample 2\Not fresh 6-12 hours\20260423_101732.jpg,pork_shoulder_sample_2,shoulder,partner_home,not fresh,hsv_lab_threshold,0.3034518494897959,True,3,0.7008928571428571,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\010_pork_shoulder_sample_2_not_fresh_hsv_lab_threshold_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\010_pork_shoulder_sample_2_not_fresh_hsv_lab_threshold_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\010_pork_shoulder_sample_2_not_fresh_hsv_lab_threshold_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\010_pork_shoulder_sample_2_not_fresh_hsv_lab_threshold_mean.png
E:\Thesis Code\Pork Shoulder - sample 2\Not fresh 6-12 hours\20260423_101732.jpg,pork_shoulder_sample_2,shoulder,partner_home,not fresh,hsv_lab_rgb_threshold,0.3034518494897959,True,3,0.7008928571428571,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\010_pork_shoulder_sample_2_not_fresh_hsv_lab_rgb_threshold_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\010_pork_shoulder_sample_2_not_fresh_hsv_lab_rgb_threshold_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\010_pork_shoulder_sample_2_not_fresh_hsv_lab_rgb_threshold_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\010_pork_shoulder_sample_2_not_fresh_hsv_lab_rgb_threshold_mean.png
E:\Thesis Code\Pork Shoulder - sample 2\Not fresh 6-12 hours\20260423_101732.jpg,pork_shoulder_sample_2,shoulder,partner_home,not fresh,grabcut_center_rectangle,0.3670280612244898,False,1,0.8083545918367347,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\010_pork_shoulder_sample_2_not_fresh_grabcut_center_rectangle_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\010_pork_shoulder_sample_2_not_fresh_grabcut_center_rectangle_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\010_pork_shoulder_sample_2_not_fresh_grabcut_center_rectangle_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\010_pork_shoulder_sample_2_not_fresh_grabcut_center_rectangle_mean.png
E:\Thesis Code\Pork Shoulder - sample 2\Not fresh 6-12 hours\20260423_101732.jpg,pork_shoulder_sample_2,shoulder,partner_home,not fresh,threshold_plus_grabcut_refinement,0.2697903380102041,True,3,0.697624362244898,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\010_pork_shoulder_sample_2_not_fresh_threshold_plus_grabcut_refinement_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\010_pork_shoulder_sample_2_not_fresh_threshold_plus_grabcut_refinement_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\010_pork_shoulder_sample_2_not_fresh_threshold_plus_grabcut_refinement_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\010_pork_shoulder_sample_2_not_fresh_threshold_plus_grabcut_refinement_mean.png
E:\Thesis Code\Pork Shoulder - sample 2\Spoiled level 1 12-40 hours\20260423_162241.jpg,pork_shoulder_sample_2,shoulder,partner_home,spoiled,hsv_lab_threshold,0.5016541772959183,True,2,0.9198820153061225,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\011_pork_shoulder_sample_2_spoiled_hsv_lab_threshold_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\011_pork_shoulder_sample_2_spoiled_hsv_lab_threshold_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\011_pork_shoulder_sample_2_spoiled_hsv_lab_threshold_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\011_pork_shoulder_sample_2_spoiled_hsv_lab_threshold_mean.png
E:\Thesis Code\Pork Shoulder - sample 2\Spoiled level 1 12-40 hours\20260423_162241.jpg,pork_shoulder_sample_2,shoulder,partner_home,spoiled,hsv_lab_rgb_threshold,0.5016541772959183,True,2,0.9198820153061225,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\011_pork_shoulder_sample_2_spoiled_hsv_lab_rgb_threshold_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\011_pork_shoulder_sample_2_spoiled_hsv_lab_rgb_threshold_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\011_pork_shoulder_sample_2_spoiled_hsv_lab_rgb_threshold_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\011_pork_shoulder_sample_2_spoiled_hsv_lab_rgb_threshold_mean.png
E:\Thesis Code\Pork Shoulder - sample 2\Spoiled level 1 12-40 hours\20260423_162241.jpg,pork_shoulder_sample_2,shoulder,partner_home,spoiled,grabcut_center_rectangle,0.4082629145408163,False,1,0.9380580357142857,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\011_pork_shoulder_sample_2_spoiled_grabcut_center_rectangle_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\011_pork_shoulder_sample_2_spoiled_grabcut_center_rectangle_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\011_pork_shoulder_sample_2_spoiled_grabcut_center_rectangle_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\011_pork_shoulder_sample_2_spoiled_grabcut_center_rectangle_mean.png
E:\Thesis Code\Pork Shoulder - sample 2\Spoiled level 1 12-40 hours\20260423_162241.jpg,pork_shoulder_sample_2,shoulder,partner_home,spoiled,threshold_plus_grabcut_refinement,0.4596420599489796,True,1,0.919563137755102,False,E:\Thesis Code\training_outputs\segmentation_experiment\masks\011_pork_shoulder_sample_2_spoiled_threshold_plus_grabcut_refinement_mask.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\011_pork_shoulder_sample_2_spoiled_threshold_plus_grabcut_refinement_black.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\011_pork_shoulder_sample_2_spoiled_threshold_plus_grabcut_refinement_gray.png,E:\Thesis Code\training_outputs\segmentation_experiment\previews\011_pork_shoulder_sample_2_spoiled_threshold_plus_grabcut_refinement_mean.png
